Code;Libellé;Part des effectifs des commerces, transports, services divers 2023;Population municipale 2022;Nombre d'établissements 2023;Densité de population (historique depuis 1876) 2022;Taux d'activité par tranche d'âge 2022;Médiane du niveau de vie 2021;Part des effectifs de l'industrie 2023;Part des effectifs de la construction 2023
89319;Quenne;37.5;489;6;56.1;79.4;24960;0,0;0,0
89320;Quincerot;0,0;52;1;5.2;75,0;N/A - secret statistique;0,0;0,0
89321;Ravières;10.8;727;23;33.3;78.2;20000;29,0;1,0
89323;Roffey;8.3;146;5;17.1;73.4;19730;0,0;0,0
89324;Rogny-les-Sept-Écluses;24,0;699;18;21.4;69.1;21470;59.6;1,0
89325;Ronchères;0,0;88;3;7.8;70.4;N/A - secret statistique;82.4;5.9
89326;Rosoy;54.3;1077;19;180.7;81.3;25760;5.7;18.6
89327;Rousson;22.7;386;8;68.7;78.9;24020;0,0;0,0
89328;Rouvray;17.9;368;7;48.5;82,0;25010;0,0;61.2
89329;Rugny;0,0;75;2;5.4;75,0;N/A - secret statistique;0,0;0,0
89331;Sainpuits;78.3;290;11;12.7;77.3;21760;0,0;6.5
89332;Saint-Agnan;11.4;934;10;70.7;79.5;23930;2.3;0,0
89333;Saint-André-en-Terre-Plaine;53.8;159;6;11.2;70.8;21370;0,0;0,0
89334;Le Val d'Ocre;25,0;559;15;19,0;81.8;23360;0,0;48.5
89335;Saint-Aubin-sur-Yonne;47.1;435;7;49,0;73.1;22870;11.8;11.8
89336;Saint-Brancher;0,0;277;2;12.6;83.7;22340;0,0;50,0
89337;Saint-Bris-le-Vineux;20.4;1024;56;32.8;79.9;23790;36.9;3.1
89338;Saint-Clément;32.5;2813;107;332.1;73.9;22290;50.7;3.2
89339;Sainte-Colombe;33.3;185;6;10,0;84.4;22940;0,0;8.3
89341;Saint-Cyr-les-Colons;29.4;446;19;12.8;84.8;23270;0,0;0,0
89342;Saint-Denis-lès-Sens;83.2;624;87;92.7;76.1;22280;6.1;3.5
89344;Saint-Fargeau;27.6;1466;88;21.8;71.4;19860;33.2;5.6
89345;Saint-Florentin;27.4;4230;160;147.9;67.5;17570;38.2;12.2
89346;Saint-Georges-sur-Baulche;35.8;3176;81;330.8;77.8;26570;3.8;16.8
89347;Saint-Germain-des-Champs;47.8;344;16;9.6;80.8;21870;4.3;13,0
89348;Saint-Julien-du-Sault;76.9;2202;65;92.5;73.4;21350;15,0;1.1
89349;Saint-Léger-Vauban;50,0;358;18;10.6;77.6;22470;11.3;16.1
89350;Saint-Loup-d'Ordon;10.4;248;12;14,0;75.9;22930;3,0;0,0
89351;Sainte-Magnance;10.5;480;7;24.8;78,0;20720;47.4;0,0
89352;Saint-Martin-des-Champs;3.2;259;6;7.6;79.4;22250;54.8;22.6
89353;Saint-Martin-d'Ordon;43.5;420;7;41.3;77.2;22390;0,0;0,0
89354;Saint-Martin-du-Tertre;37.5;1553;19;224.7;74.1;23120;0,0;27.3
89355;Saint-Martin-sur-Armançon;0,0;141;2;10,0;73.1;20370;0,0;0,0
89359;Saint-Maurice-aux-Riches-Hommes;11.5;408;15;12.3;75.6;24660;0,0;26,0
89360;Saint-Maurice-le-Vieil;7.7;372;4;75.5;83.7;24200;0,0;30.8
89361;Saint-Maurice-Thizouaille;77.8;255;10;130.8;77.2;21530;15.4;0.9
89362;Saint-Moré;9.1;177;6;14.8;75,0;21600;0,0;45.5
89363;Sainte-Pallaye;0,0;98;4;24.1;85,0;N/A - secret statistique;0,0;42.9
89364;Saint-Père;30.2;287;20;18.8;66.3;21000;15.1;3.8
89365;Saint-Privé;11.5;518;17;12.5;71.8;21280;3.8;15.4
89367;Saints-en-Puisaye;8.8;546;13;19.7;77.1;20540;0,0;38.2
89368;Saint-Sauveur-en-Puisaye;38.7;907;45;29.4;65.9;20380;4.3;4.7
89369;Saint-Sérotin;31.9;597;12;42.3;82.1;24490;0,0;8.5
89370;Saint-Valérien;17.7;1806;53;81,0;73.2;20890;36.3;1.7
89371;Sainte-Vertu;0,0;67;4;4.7;89.7;N/A - secret statistique;14.3;0,0
89373;Saligny;11.7;658;14;65.9;80.5;26160;73.6;6.7
89374;Sambourg;0,0;65;3;5.2;84.2;N/A - secret statistique;0,0;42.9
89375;Santigny;0,0;88;3;9.4;72.7;N/A - secret statistique;0,0;33.3
89376;Sarry;62.5;134;6;5.2;75,0;22980;0,0;6.2
89377;Sauvigny-le-Beuréal;0,0;67;2;13.9;58.3;N/A - secret statistique;0,0;0,0
89378;Sauvigny-le-Bois;78.3;739;23;48.2;77.2;22420;9,0;4.8
89379;Savigny-en-Terre-Plaine;33.3;139;5;16,0;76.3;22510;0,0;0,0
89380;Savigny-sur-Clairis;67.8;451;31;27.4;81.3;23050;9.8;1.6
89382;Seignelay;34.3;1460;20;108.4;82.4;23550;7.1;13.1
89383;Sementron;93.7;104;3;8.9;69.8;N/A - secret statistique;0,0;0,0
89384;Senan;20.8;680;17;38.8;76,0;22760;35.1;23.4
89385;Sennevoy-le-Bas;0,0;77;2;8.9;64.7;19690;0,0;0,0
89386;Sennevoy-le-Haut;0,0;121;2;13.7;68.4;N/A - secret statistique;0,0;0,0
89387;Sens;38.7;27275;1217;1245.4;71.4;18610;11.1;3.6
89388;Sépeaux-Saint Romain;50,0;489;19;16.2;74.2;21380;0,0;11.8
89390;Serbonnes;13.3;693;13;69.8;78.2;24490;0,0;6.7
89391;Sergines;24.8;1235;24;65.1;78.8;23210;7.8;6.2
89392;Sermizelles;23.5;249;8;35.5;77.2;21980;35.3;5.9
89393;Serrigny;6.7;115;7;15.3;77.4;23510;20,0;0,0
89394;Sery;0,0;76;1;17.8;82.6;N/A - secret statistique;0,0;0,0
89395;Les Sièges;5.6;427;10;18.1;78.1;20960;20.4;61.1
89397;Sommecaise;33.3;387;8;24.9;81.4;21020;0,0;22.2
89398;Sormery;14.3;386;10;12.6;73.9;21560;7.1;0,0
89399;Soucy;18.6;1546;33;71.5;79.3;23690;65.4;6.9
89400;Sougères-en-Puisaye;0,0;298;4;11.2;73,0;23690;0,0;33.3
89402;Soumaintrain;5.3;212;8;20,0;84.1;23780;10.5;0,0
89403;Stigny;0,0;88;2;4.9;75,0;20640;91.3;0,0
89404;Subligny;18.8;520;8;66,0;80.7;24140;0,0;43.8
89405;Les Hauts de Forterre;34.6;481;14;14.5;84.1;21150;0,0;0,0
89406;Talcy;0,0;83;3;12.1;86.5;N/A - secret statistique;0,0;0,0
89407;Tanlay;43.6;889;31;23,0;78.9;23020;4.3;22.9
89408;Tannerre-en-Puisaye;58.1;271;12;9.4;86.1;21270;0,0;12.9
89409;Tharoiseau;0,0;62;6;18.1;84.4;N/A - secret statistique;0,0;0,0
89410;Tharot;0,0;111;1;47.2;79.1;23260;0,0;0,0
89411;Les Vallées de la Vanne;3.3;1012;15;30,0;82.9;23610;2.2;3.3
89412;Thizy;53.3;184;6;33.2;84.4;23570;0,0;0,0
89413;Thorey;0,0;43;2;6.2;82.4;N/A - secret statistique;0,0;0,0
89414;Thorigny-sur-Oreuse;36.7;1396;27;28.4;82,0;22730;0,0;11.1
89415;Thory;0,0;193;3;23.4;77.7;22150;0,0;63.6
89416;Thury;3.8;426;10;18.3;68.2;20960;0,0;42.3
89417;Tissey;0,0;113;3;18.9;65.1;23420;0,0;16.7
89418;Tonnerre;30.9;4268;222;73.2;69.1;17960;10.1;3,0
89419;Toucy;38.7;2562;145;73.5;74.7;20730;14,0;4.7
89420;Treigny-Perreuse-Sainte-Colombe;45,0;1076;39;16,0;70.7;19550;1.5;4.6
89422;Trichey;0,0;43;2;6.5;92.6;N/A - secret statistique;0,0;0,0
89423;Tronchoy;14.3;123;4;18.7;70.2;23990;0,0;28.6
89424;Trucy-sur-Yonne;0,0;133;3;16,0;78.8;22120;0,0;0,0
89425;Turny;18.5;650;16;26.1;76,0;22840;9.2;41.5
89426;Val-de-Mercy;40.5;373;10;27.7;77.4;24410;24.3;5.4
89427;Vallan;20.8;675;10;57.7;80.5;23630;0,0;0,0
89428;Vallery;67.2;579;13;46.6;77.4;24280;10.3;5.2
89430;Varennes;7.1;330;8;32.8;81.5;23520;0,0;69,0
89431;Vassy-sous-Pisy;0,0;62;1;8.3;69.4;N/A - secret statistique;0,0;0,0
89432;Vaudeurs;33.3;471;8;17.2;80.5;20700;6.7;6.7
89433;Vault-de-Lugny;71.9;269;15;17.7;79.9;23170;3.5;8.8
89434;Vaumort;20.7;345;13;23.8;78.4;23150;27.6;17.2
89436;Venizy;9.4;846;13;19.4;79.1;21810;6.2;37.5
89437;Venouse;3.8;291;11;36.8;84.7;24710;34.6;30.8
89438;Venoy;45,0;1747;50;76.8;73.3;24220;12.2;3.4
89439;Vergigny;36.8;1501;27;39.5;76.6;22210;6.4;24.8
89440;Verlin;12.5;407;4;28.9;78.2;24060;0,0;0,0
89441;Vermenton;44.7;1273;63;23.9;78.3;21940;2.6;16.3
89442;Vernoy;80,0;244;5;16.9;72.5;21550;0,0;0,0
89443;Véron;43.1;1853;41;116.5;77.4;24370;28.3;13.8
89445;Vézannes;28.6;52;4;5.8;87.1;N/A - secret statistique;0,0;0,0
89446;Vézelay;38.7;464;53;21.3;51.9;22790;2.4;0,0
89447;Vézinnes;20,0;157;3;24.9;74.2;25150;0,0;20,0
89449;Villeblevin;43.9;1813;24;246.3;78.6;23520;4.1;20.4
89450;Villebougis;16.7;635;10;53.8;75.6;24520;0,0;16.7
89451;Villechétive;25,0;261;9;27.7;77.9;23430;25,0;0,0
89452;Villecien;57.1;348;5;45.8;78.3;22570;0,0;23.8
89453;Villefargeau;39.3;1101;21;80,0;72.1;25960;0,0;16.4
89456;Villemanoche;5.6;671;7;46.6;79.8;21160;11.1;22.2
89458;Villenavotte;0,0;162;1;73,0;64.6;23850;0,0;0,0
89459;Villeneuve-la-Dondagre;0,0;337;7;23.2;81.8;23660;0,0;60,0
89460;Villeneuve-la-Guyard;44.3;3470;85;208.8;76,0;22350;4.2;13.6
89461;Villeneuve-l'Archevêque;42,0;1111;43;161.2;68.8;18120;16.6;1.8
89462;Villeneuve-les-Genêts;30,0;308;12;12.5;70.9;20040;0,0;0,0
89463;Villeneuve-Saint-Salves;14.3;257;4;36.5;84.8;26030;0,0;14.3
89464;Villeneuve-sur-Yonne;25.9;5130;158;128.2;75.9;20950;29.1;3.1
89465;Villeperrot;8.3;296;4;36.3;72.1;22140;0,0;66.7
89466;Villeroy;16.2;385;18;54.2;80.5;25450;61.9;17.1
89467;Villethierry;20.5;800;15;38.3;78.1;24130;2.6;33.3
89468;Villevallier;0,0;417;5;49.8;80.8;21420;71.4;0,0
89469;Perceneige;62.3;952;14;15.6;80.5;22990;0,0;7.8
89470;Villiers-les-Hauts;0,0;125;3;6.5;82.4;22860;0,0;0,0
89471;Villiers-Louis;31,0;463;17;41.8;75.6;23050;3.4;24.1
89472;Villiers-Saint-Benoît;12.5;433;14;12.7;78.6;20610;0,0;15.6
89474;Villiers-Vineux;22.2;282;5;25.2;80.2;23180;11.1;0,0
89475;Villon;0,0;111;1;11.8;74.6;21430;0,0;0,0
89477;Villy;4,0;102;6;17.5;83.1;26610;0,0;0,0
89478;Vincelles;63.6;910;26;72.6;76.5;23630;2.5;8.6
89479;Vincelottes;28,0;282;6;152.4;78.7;24150;36,0;12,0
89480;Vinneuf;50.7;1559;20;102.2;78.2;23550;1.4;11.6
89481;Vireaux;0,0;102;1;7,0;77.6;17060;0,0;0,0
89482;Viviers;0,0;104;9;11.3;82.6;25460;0,0;0,0
89483;Voisines;20.8;528;9;19.5;85.6;24690;0,0;8.3
89485;Voutenay-sur-Cure;0,0;209;2;20.8;72.4;23950;0,0;0,0
89486;Yrouerre;0,0;147;7;10.3;78.4;22760;0,0;33.3
90001;Andelnans;84.4;1123;84;269.3;80.4;24680;1.9;10.6
90002;Angeot;41.7;353;7;53.8;80.3;26920;0,0;16.7
90003;Anjoutey;78.7;598;21;77.8;81.5;25280;8,0;9,0
90004;Argiésans;66.2;595;43;217.9;79.6;27070;11.7;17.7
90005;Auxelles-Bas;6.5;422;12;44.8;74.6;24100;72.8;13,0
90006;Auxelles-Haut;77.8;287;6;44.3;77.6;24080;0,0;0,0
90007;Banvillars;30,0;290;6;62.1;70.8;27690;0,0;20,0
90008;Bavilliers;17.1;4641;107;966.9;71.3;23060;7.1;23.2
90009;Beaucourt;13.5;4985;72;1007.1;74.4;22360;27.4;2.3
90010;Belfort;42.6;45646;1622;2669.4;69.5;18850;13,0;1.9
90011;Bermont;31.2;373;4;136.1;75.4;30140;56.2;0,0
90012;Bessoncourt;62.4;1304;87;167.2;79.4;26850;30.7;2.4
90013;Bethonvilliers;4.5;237;6;124.7;87.3;27470;65.9;13.6
90014;Boron;4.1;490;9;81,0;79.4;27120;75.5;0,0
90015;Botans;73.8;248;26;108.3;73.7;27080;14.1;6.8
90016;Bourg-sous-Châtelet;0,0;120;2;142.9;66.7;28570;0,0;40,0
90017;Bourogne;19.6;1737;26;126.7;80.9;23900;73.1;1.4
90018;Brebotte;32,0;369;11;97.6;82.1;27350;0,0;32,0
90019;Bretagne;22.2;314;6;67.2;79.1;27870;0,0;63,0
90020;Buc;8.3;243;4;99.6;78.8;26030;41.7;0,0
90021;Charmois;45.5;371;6;89,0;77.6;27700;0,0;0,0
90022;Châtenois-les-Forges;25.8;2637;47;304.2;78.4;24040;50,0;7.1
90023;Chaux;9.6;1181;16;127.5;63.4;24150;15.5;0.9
90024;Chavanatte;0,0;132;3;34.2;73.7;27600;0,0;0,0
90025;Chavannes-les-Grands;50,0;343;10;49.5;82,0;24540;0,0;15.4
90026;Chèvremont;18.4;1566;26;177.3;73.9;27180;15.1;25.7
90027;Courcelles;0,0;128;1;24.1;73.5;31940;0,0;0,0
90028;Courtelevant;0,0;375;4;64.4;77.3;27130;0,0;20,0
90029;Cravanche;81.8;1935;27;1433.3;75.2;23880;3.5;2.6
90030;Croix;0,0;178;6;32.9;85.9;28650;0,0;50,0
90031;Cunelières;33.3;344;3;170.3;76.5;26710;0,0;16.7
90032;Danjoutin;63.5;3531;141;625,0;76.6;22260;11.6;13.9
90033;Delle;40.5;5677;149;617.1;73.8;21660;32,0;1,0
90034;Denney;73.4;762;29;219,0;76.4;24970;8.9;8.9
90035;Dorans;16.7;823;8;218.3;81.9;27440;37.5;0,0
90036;Eguenigue;0,0;270;6;108.4;69.1;26930;3.8;64.2
90037;Éloie;50,0;954;6;171.9;73.7;25260;0,0;0,0
90039;Essert;51.7;3382;51;482.5;76.5;25050;11.9;7.8
90041;Étueffont;12.1;1395;23;111.3;78.5;24440;12.6;8.2
90042;Évette-Salbert;35.8;2022;25;220.7;73.9;28560;9.9;14.8
90043;Faverois;16.7;592;7;91.1;82.4;29270;66.7;2.1
90044;Felon;0,0;228;2;55.5;80.9;27660;0,0;0,0
90045;Fêche-l'Église;27.8;721;8;183.5;78.7;24660;33.3;13.9
90046;Florimont;55.6;465;8;25.6;83.6;29020;0,0;0,0
90047;Fontaine;23.8;601;22;86.4;75.6;24850;70.9;0.1
90048;Fontenelle;28.6;135;5;77.1;79.5;24840;0,0;14.3
90049;Foussemagne;31,0;885;21;173.5;80.2;25500;50,0;8.5
90050;Frais;16,0;237;4;84.3;79.7;25170;32,0;0,0
90051;Froidefontaine;51.1;446;7;98,0;80.7;23110;20.5;20.5
90052;Giromagny;32,0;2897;82;512.7;74.9;20890;8.5;9.1
90053;Grandvillars;52.8;2963;91;195.3;75.3;22540;33.3;1.4
90054;Grosmagny;48.7;551;8;58.2;77.7;24740;0,0;25.6
90055;Grosne;0,0;322;5;88.2;80.8;27160;0,0;25,0
90056;Joncherey;40.3;1439;21;277.8;78.1;26930;6,0;11.9
90057;Lachapelle-sous-Chaux;23.5;748;8;67,0;77.3;26840;11.8;17.6
90058;Lachapelle-sous-Rougemont;18.6;554;21;113.3;82.1;24220;68.4;10.1
90059;Lacollonge;63.6;234;6;121.9;74.7;26650;0,0;0,0
90060;Lagrange;94.6;139;4;149.5;85,0;25090;0,0;0,0
90061;Lamadeleine-Val-des-Anges;0,0;49;2;7.5;73.1;N/A - secret statistique;0,0;0,0
90062;Larivière;53.8;278;7;57.4;79.4;24250;0,0;7.7
90063;Lebetain;77.8;419;4;86.6;77.1;25840;0,0;0,0
90064;Lepuix-Neuf;0,0;315;5;57.7;77.3;25670;0,0;0,0
90065;Lepuix;22.8;1113;18;37.5;74.1;22880;0,0;10.1
90066;Leval;75,0;248;6;41.3;74.6;21690;0,0;0,0
90067;Menoncourt;31.5;391;20;83.2;75.3;27160;3.5;1.2
90068;Meroux-Moval;86.6;1420;70;141.9;80,0;26460;0.7;2.7
90069;Méziré;73,0;1268;19;324.3;80.9;25440;0,0;6.6
90070;Montbouton;22.2;425;6;151.2;82.2;28220;0,0;11.1
90071;Montreux-Château;40.9;1167;27;250.4;82.6;24270;3,0;8.3
90072;Morvillars;52.5;1098;38;208.3;77.5;23690;26.9;4.3
90074;Novillard;0,0;309;6;81.5;83.5;26750;0,0;20,0
90075;Offemont;36.5;4054;72;730.5;72,0;23320;27.4;18,0
90076;Pérouse;31.6;1199;29;244.7;78.5;26270;16.2;29.1
90077;Petit-Croix;62.5;305;4;80.5;78.2;25830;0,0;0,0
90078;Petitefontaine;72.7;192;4;61.3;70,0;25440;0,0;0,0
90079;Petitmagny;0,0;323;3;146.8;75.5;25700;0,0;14.3
90080;Phaffans;7.7;429;9;132.4;79.9;26050;0,0;23.1
90081;Réchésy;64.3;765;13;60.7;81.2;27620;7.1;0,0
90082;Autrechêne;0,0;279;7;94.3;82.8;29920;0,0;77.8
90083;Recouvrance;0,0;144;2;96,0;80.5;30050;0,0;78.6
90084;Reppe;16.7;324;9;83.5;79.1;25250;27.8;5.6
90085;Riervescemont;0,0;86;2;10.1;76.7;N/A - secret statistique;0,0;0,0
90086;Romagny-sous-Rougemont;54.5;214;7;86.6;85,0;27720;0,0;0,0
90087;Roppe;21.2;1042;26;140.2;78.7;25840;7.4;4.8
90088;Rougegoutte;11.4;988;20;122.4;77.3;23770;84.8;0.5
90089;Rougemont-le-Château;21.8;1481;35;89,0;80.6;23550;4.4;0.8
90090;Saint-Dizier-l'Évêque;33.3;430;10;39.7;81.9;28210;3.7;11.1
90091;Saint-Germain-le-Châtelet;79.6;664;9;197.6;79.3;25030;0,0;4.1
90093;Sermamagny;66.4;945;21;119.6;74.9;25090;0,0;25,0
90094;Sevenans;35.7;696;24;344.6;37.7;25870;0,0;1.9
90095;Suarce;30.4;439;9;37.2;81.7;28170;0,0;21.7
90096;Thiancourt;0,0;281;3;105.2;85.4;31170;0,0;28.6
90097;Trévenans;5,0;1290;41;216.4;79.5;24250;0,0;1.3
90098;Urcerey;16.7;253;3;74.6;82,0;27880;0,0;0,0
90099;Valdoie;34.5;5193;98;1114.4;75.1;21030;7.8;2.1
90100;Vauthiermont;71.4;220;4;46.4;81.6;24860;0,0;0,0
90101;Vellescot;0,0;250;3;70.4;84.6;25600;0,0;0,0
90102;Vescemont;35.7;707;15;100.3;74.9;24350;25,0;19.6
90103;Vétrigne;53.3;647;10;263,0;79.9;29270;0,0;20,0
90104;Vézelois;49.2;1026;17;108.8;80.2;26290;7.9;11.1
90105;Villars-le-Sec;0,0;178;6;58.4;81.8;28530;9.1;0,0
91001;Abbéville-la-Rivière;21.1;331;7;22,0;79.1;26590;0,0;52.6
91016;Angerville;52.4;4416;148;171,0;77.9;22130;18.4;16.4
91017;Angervilliers;26.4;1720;31;190.9;83.3;29150;3.4;13.5
91021;Arpajon;41,0;11503;438;4792.9;79.8;21980;3.1;6,0
91022;Arrancourt;0,0;119;5;16.1;85.2;27670;0,0;63.6
91027;Athis-Mons;45.7;36451;749;4258.3;76.6;22380;1.8;5.4
91035;Authon-la-Plaine;11.1;371;6;35,0;82.8;25970;0,0;5.6
91037;Auvernaux;34,0;330;14;50.8;78.4;28310;40.4;14.9
91038;Auvers-Saint-Georges;20.8;1250;30;96.2;81.9;30200;0,0;4.8
91041;Avrainville;72.9;1045;95;114.3;81.3;30610;5.7;12.7
91044;Ballainvilliers;49.2;4838;151;1206.5;81.6;29750;2.5;18.2
91045;Ballancourt-sur-Essonne;36.6;7795;170;689.8;78.9;25500;3,0;12.8
91047;Baulne;38.6;1468;23;179.7;81.7;26580;15.8;8.9
91064;Bièvres;64,0;4700;211;485,0;80.2;34800;9,0;7.9
91067;Blandy;30.4;115;9;14.5;86.6;24240;0,0;54.3
91069;Boigneville;94.5;376;8;23.8;82.4;26430;0,0;0.5
91075;Bois-Herpin;9.1;83;6;21.3;76.7;N/A - secret statistique;0,0;0,0
91079;Boissy-la-Rivière;52.5;533;11;42.7;76.6;30180;0,0;0,0
91080;Boissy-le-Cutté;30.2;1343;23;293.2;82.1;26650;12.1;50.2
91081;Boissy-le-Sec;24.5;693;19;36.4;81.3;26730;6.1;44.9
91085;Boissy-sous-Saint-Yon;46.6;3855;89;479.5;80.4;27770;8.8;25.8
91086;Bondoufle;55.6;10833;383;1602.5;80.2;26390;19.3;12.5
91093;Boullay-les-Troux;37.1;632;5;131.7;78.4;38250;0,0;0,0
91095;Bouray-sur-Juine;44.9;2077;37;287.3;81.5;28910;2.5;6.6
91097;Boussy-Saint-Antoine;56.6;7986;121;2753.8;78.9;24320;1.7;3.6
91098;Boutervilliers;64.8;429;11;61.2;81.6;28010;0,0;7.4
91099;Boutigny-sur-Essonne;29.3;3048;57;188.1;79.9;27040;2.9;8.2
91100;Bouville;47.5;658;15;32.1;79.7;29310;0,0;20,0
91103;Brétigny-sur-Orge;70.4;26658;732;1830.9;79.9;23680;5.5;7.4
91105;Breuillet;59,0;9023;172;1348.7;80.1;26570;1.9;13.7
91106;Breux-Jouy;10.1;1283;14;274.1;79.2;27460;0,0;41.8
91109;Brières-les-Scellés;45.2;1218;47;140.8;79.3;27170;18.5;29.2
91111;Briis-sous-Forges;13.5;3375;80;310.8;80.7;30610;1.1;3.4
91112;Brouy;50,0;129;4;15.4;77,0;30870;0,0;0,0
91114;Brunoy;35.7;25792;527;3896.1;76.9;27460;2.2;4.5
91115;Bruyères-le-Châtel;93.9;3738;83;289.8;77.2;27530;0.8;1.2
91121;Buno-Bonnevaux;52.2;523;14;32.7;81,0;27070;0,0;17.4
91122;Bures-sur-Yvette;36.4;9481;142;2273.6;76,0;33510;8.6;3.9
91129;Cerny;18.4;3425;80;199.9;80.1;27350;12.6;14.5
91130;Chalo-Saint-Mars;22.6;1042;32;36.3;81.6;27810;3.8;13.2
91131;Chalou-Moulineux;26.7;380;11;36.3;74.1;26570;0,0;26.7
91132;Chamarande;65.4;1104;22;192.3;80.3;29130;0,0;3.8
91135;Champcueil;6.9;2873;45;175.7;79.3;27870;0.6;1.1
91136;Champlan;56.4;2606;188;708.2;78.1;25020;11.9;26.7
91137;Champmotteux;40,0;360;4;47.6;81.5;26290;0,0;0,0
91145;Chatignonville;75,0;71;7;13.8;81.2;N/A - secret statistique;0,0;0,0
91148;Chauffour-lès-Étréchy;47.1;135;5;28.1;79.1;30570;0,0;11.8
91156;Cheptainville;63.3;2212;47;309.4;81.7;28720;9.8;7,0
91159;Chevannes;54.3;1550;38;151.5;81,0;28780;2.7;11.1
91161;Chilly-Mazarin;76.2;19981;620;3587.3;77.9;23140;4.1;9.5
91174;Corbeil-Essonnes;29.9;53712;1403;4878.5;72,0;18970;11.8;4.7
91175;Corbreuse;29.8;1675;35;106.1;82.1;27530;1.1;16.6
91179;Le Coudray-Montceaux;68.8;4738;141;414.2;79.8;26830;8.2;5.3
91180;Courances;62.2;336;16;40.4;81.9;33100;2.4;2.4
91184;Courdimanche-sur-Essonne;92.9;279;7;49.6;75.4;29730;1.8;0,0
91186;Courson-Monteloup;69.6;570;9;152.4;79.4;32560;0,0;2.2
91191;Crosne;31.3;9606;233;3873.4;79.5;26280;8.9;26.1
91195;Dannemois;40,0;854;14;101.3;79.9;28770;2.5;35,0
91198;D'Huison-Longueville;45.2;1532;21;152.6;80.9;27620;2.7;8.2
91200;Dourdan;42.4;11068;386;361.2;76.4;23670;14.1;2.6
91201;Draveil;36.3;29824;643;1893.6;75.5;26090;6.4;8,0
91204;Écharcon;93.9;720;26;105.7;81.2;29820;4.8;0.1
91207;Égly;52,0;7078;160;1791.9;76.4;23770;5.4;15.3
91215;Épinay-sous-Sénart;33.9;11783;185;3291.3;73.4;18880;3,0;17.1
91216;Épinay-sur-Orge;44.2;10626;235;2393.2;76.3;28730;2.2;6,0
91223;Étampes;40.3;26601;793;650.1;73.9;20480;4.7;5.2
91225;Étiolles;56.2;3100;71;266.1;77.7;33550;2.6;4.1
91226;Étréchy;35.3;6926;190;492.6;79.5;27380;4.8;13.2
91228;Évry-Courcouronnes;40.1;66700;2289;5252,0;71.3;19160;9.2;2.8
91232;La Ferté-Alais;34.9;3663;111;805.1;78.6;26470;6.5;6.8
91235;Fleury-Mérogis;47.7;13816;199;2122.3;42,0;19420;3.9;7.5
91240;Fontaine-la-Rivière;40,0;182;3;49.3;81.9;29390;0,0;0,0
91243;Fontenay-lès-Briis;49.3;2322;61;238.9;78.5;29050;0.9;19.5
91244;Fontenay-le-Vicomte;57.8;1563;50;228.8;80.7;27290;7.3;20.3
91247;La Forêt-le-Roi;7.8;493;13;62.1;76.7;26860;4.7;10.9
91248;La Forêt-Sainte-Croix;48,0;153;9;28.5;80.9;24890;0,0;8,0
91249;Forges-les-Bains;41.9;4138;83;283.8;80.4;30150;7.3;17.7
91272;Gif-sur-Yvette;48,0;22578;461;1946.4;71.2;34730;0.6;0.3
91273;Gironville-sur-Essonne;24.5;762;14;57.7;82.1;26180;0,0;34,0
91274;Gometz-la-Ville;71.5;1512;64;153.3;80.6;34030;2.3;8.9
91275;Gometz-le-Châtel;54.6;2635;66;521.8;79.4;30690;2.5;24.5
91284;Les Granges-le-Roi;44.3;1187;14;93.6;78.5;27850;1.6;6.6
91286;Grigny;42.1;26500;639;5441.5;65,0;14790;11.3;21.2
91292;Guibeville;63.1;929;61;355.9;83.8;28690;11.8;18.2
91293;Guigneville-sur-Essonne;16.5;876;17;95.3;79.6;28550;1.1;0,0
91294;Guillerval;35.4;812;33;46.9;82.9;28330;8,0;42.5
91312;Igny;58.1;10571;254;2767.3;79.5;31760;10.8;8.2
91315;Itteville;61.1;6674;129;547,0;80.7;28000;7.2;12,0
91318;Janville-sur-Juine;21,0;1997;38;187.2;79.6;30320;3.7;12.1
91319;Janvry;87.9;649;23;78.8;78.1;32110;0.5;0.5
91326;Juvisy-sur-Orge;46.4;18978;559;8472.3;81.6;23520;1.2;5.1
91330;Lardy;75.9;5572;100;730.3;77.6;28860;1.9;3,0
91332;Leudeville;8.9;1560;22;199,0;76.6;30370;0,0;4.1
91333;Leuville-sur-Orge;29.6;4307;89;1729.7;80.6;27910;3.2;27.4
91338;Limours;26.1;6408;199;449.7;78.2;30560;49.8;4.8
91339;Linas;69.8;7310;223;973.4;77.3;26350;4.4;12.7
91340;Lisses;71.3;7295;538;701.4;79.3;26150;11.7;11.9
91345;Longjumeau;56.8;20470;512;4229.3;77.5;23320;5.5;4.2
91347;Longpont-sur-Orge;64.6;6456;156;1278.4;80.2;28330;1.7;5.1
91359;Maisse;51.4;2804;73;129.9;79.4;25060;10.9;11.8
91363;Marcoussis;43.5;8597;260;511.7;80,0;28880;18.7;14.2
91374;Marolles-en-Beauce;6.7;238;6;39.7;84.1;28080;0,0;80,0
91376;Marolles-en-Hurepoix;42.7;5688;104;879.1;80.2;28330;20.9;12.2
91377;Massy;64.7;50597;1582;5365.5;79.9;24560;15,0;5.8
91378;Mauchamps;97.8;379;6;119.9;83.3;30720;0,0;0,0
91386;Mennecy;45.7;16071;421;1449.1;78.4;27390;6.2;18.7
91390;Le Mérévillois;26.6;3420;84;103.7;78.6;24880;31.2;14.7
